match_id,player,team,opposition,venue,season,role,runs,balls_faced,fours,sixes,wickets,runs_conceded,balls_bowled,dot_balls,catches,stumpings,run_outs,points,avg_points_last_5,avg_runs_last_5,avg_wickets_last_5
2023-03-31,J Little,Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,0,0,0,0,1,42,24,9,0,0,0,44,0.0,0.0,0.0
2023-03-31,MJ Santner,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,1,3,0,0,0,32,24,7,1,0,0,12,0.0,0.0,0.0
2023-03-31,Rashid Khan,Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,10,3,1,1,2,27,24,9,1,0,0,85,0.0,0.0,0.0
2023-03-31,HH Pandya,Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,8,11,0,0,0,32,18,5,0,0,0,15,0.0,0.0,0.0
2023-03-31,DP Conway,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,1,6,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0
2023-03-31,KS Williamson,Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0
2023-03-31,S Dube,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,19,18,0,1,0,0,0,0,1,0,0,29,0.0,0.0,0.0
2023-03-31,Yash Dayal,Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,0,0,0,0,0,14,6,2,0,0,0,6,0.0,0.0,0.0
2023-03-31,V Shankar,Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,27,21,2,1,0,0,0,0,1,0,0,49,0.0,0.0,0.0
2023-03-31,AS Joseph,Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,0,0,0,0,2,33,24,8,0,0,0,62,0.0,0.0,0.0
2023-03-31,RS Hangargekar,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,0,0,0,0,3,36,25,10,0,0,0,93,0.0,0.0,0.0
2023-03-31,DL Chahar,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,0,0,0,0,0,33,24,8,0,0,0,12,0.0,0.0,0.0
2023-03-31,TU Deshpande,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,0,0,0,0,1,52,21,4,0,0,0,27,0.0,0.0,0.0
2023-03-31,R Tewatia,Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,15,14,1,1,0,0,0,0,0,0,0,29,0.0,0.0,0.0
2023-03-31,Mohammed Shami,Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,0,0,0,0,2,30,25,12,0,0,0,74,0.0,0.0,0.0
2023-03-31,AT Rayudu,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,12,12,0,1,0,0,0,0,0,0,0,22,0.0,0.0,0.0
2023-03-31,WP Saha,Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,25,15,2,2,0,0,0,0,2,0,0,57,0.0,0.0,0.0
2023-03-31,RD Gaikwad,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,92,50,4,9,0,0,0,0,1,0,0,184,0.0,0.0,0.0
2023-03-31,RA Jadeja,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,1,2,0,0,1,29,24,8,0,0,0,46,0.0,0.0,0.0
2023-03-31,B Sai Sudharsan,Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,22,16,3,0,0,0,0,0,0,0,0,40,0.0,0.0,0.0
2023-03-31,MS Dhoni,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,14,7,1,1,0,0,0,0,1,0,0,28,0.0,0.0,0.0
2023-03-31,MM Ali,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,23,16,4,1,0,0,0,0,0,0,0,51,0.0,0.0,0.0
2023-03-31,BA Stokes,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,7,6,1,0,0,0,0,0,0,0,0,15,0.0,0.0,0.0
2023-03-31,Shubman Gill,Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",2023,Unknown,63,36,6,3,0,0,0,0,1,0,0,123,0.0,0.0,0.0
2023-04-01,KR Mayers,Lucknow Super Giants,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,73,38,2,7,0,7,6,3,1,0,0,144,0.0,0.0,0.0
2023-04-01,KL Rahul,Lucknow Super Giants,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,8,12,0,1,0,0,0,0,0,0,0,16,0.0,0.0,0.0
2023-04-01,JD Unadkat,Lucknow Super Giants,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,0,0,0,0,0,39,18,3,0,0,0,3,0.0,0.0,0.0
2023-04-01,KH Pandya,Lucknow Super Giants,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,15,13,0,1,0,0,0,0,1,0,0,25,0.0,0.0,0.0
2023-04-01,Aman Hakim Khan,Delhi Capitals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,4,5,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0
2023-04-01,Ravi Bishnoi,Lucknow Super Giants,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,0,0,0,0,2,31,24,8,0,0,0,70,0.0,0.0,0.0
2023-04-01,MR Marsh,Delhi Capitals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,0,1,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0
2023-04-01,DA Warner,Delhi Capitals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,56,48,7,0,0,0,0,0,1,0,0,96,0.0,0.0,0.0
2023-04-01,DJ Hooda,Lucknow Super Giants,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,17,18,0,0,0,0,0,0,0,0,0,21,0.0,0.0,0.0
2023-04-01,Kuldeep Yadav,Delhi Capitals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,6,10,0,0,1,37,24,5,0,0,0,38,0.0,0.0,0.0
2023-04-01,MP Stoinis,Lucknow Super Giants,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,12,10,0,1,0,0,0,0,0,0,0,22,0.0,0.0,0.0
2023-04-01,RR Rossouw,Delhi Capitals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,30,20,3,1,0,0,0,0,0,0,0,58,0.0,0.0,0.0
2023-04-01,A Badoni,Lucknow Super Giants,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,18,7,1,2,0,0,0,0,0,0,0,38,0.0,0.0,0.0
2023-04-01,PN Mankad,Delhi Capitals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
2023-04-01,MA Wood,Lucknow Super Giants,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,0,0,0,0,5,14,25,17,0,0,0,180,0.0,0.0,0.0
2023-04-01,SN Khan,Delhi Capitals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,4,8,1,0,0,0,0,0,2,0,0,12,0.0,0.0,0.0
2023-04-01,AR Patel,Delhi Capitals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,16,11,1,1,1,38,24,8,1,0,0,73,0.0,0.0,0.0
2023-04-01,Avesh Khan,Lucknow Super Giants,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,0,0,0,0,2,29,24,12,0,0,0,66,0.0,0.0,0.0
2023-04-01,PP Shaw,Delhi Capitals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,12,9,2,0,0,0,0,0,1,0,0,24,0.0,0.0,0.0
2023-04-01,R Powell,Delhi Capitals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,1,3,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0
2023-04-01,N Pooran,Lucknow Super Giants,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,36,21,2,3,0,0,0,0,1,0,0,76,0.0,0.0,0.0
2023-04-01,KK Ahmed,Delhi Capitals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,0,0,0,0,2,31,24,14,0,0,0,68,0.0,0.0,0.0
2023-04-01,C Sakariya,Delhi Capitals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,4,4,1,0,2,53,24,8,0,0,0,66,0.0,0.0,0.0
2023-04-01,K Gowtham,Lucknow Super Giants,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,6,1,0,1,0,23,24,9,2,0,0,29,0.0,0.0,0.0
2023-04-01,SN Thakur,Kolkata Knight Riders,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,8,3,0,1,0,43,25,7,0,0,0,23,0.0,0.0,0.0
2023-04-01,JM Sharma,Punjab Kings,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,21,11,1,2,0,0,0,0,0,0,0,47,0.0,0.0,0.0
2023-04-01,Mukesh Kumar,Delhi Capitals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Unknown,0,1,0,0,0,34,24,5,0,0,0,9,0.0,0.0,0.0
2023-04-01,RD Chahar,Punjab Kings,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,0,0,0,0,1,12,12,5,2,0,0,36,0.0,0.0,0.0
2023-04-01,PBB Rajapaksa,Punjab Kings,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,50,32,5,2,0,0,0,0,0,0,0,98,0.0,0.0,0.0
2023-04-01,P Simran Singh,Punjab Kings,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,23,12,2,2,0,0,0,0,0,0,0,53,0.0,0.0,0.0
2023-04-01,R Dhawan,Punjab Kings,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,0,0,0,0,0,15,6,2,0,0,0,6,0.0,0.0,0.0
2023-04-01,SP Narine,Kolkata Knight Riders,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,7,2,0,1,1,40,24,8,0,0,0,50,0.0,0.0,0.0
2023-04-01,SM Curran,Punjab Kings,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,26,17,0,2,1,38,18,4,1,0,0,73,0.0,0.0,0.0
2023-04-01,Harpreet Brar,Punjab Kings,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,0,0,0,0,0,8,6,2,0,0,0,6,0.0,0.0,0.0
2023-04-01,S Dhawan,Punjab Kings,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,40,28,6,0,0,0,0,0,0,0,0,74,0.0,0.0,0.0
2023-04-01,RK Singh,Kolkata Knight Riders,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,4,4,0,0,0,0,0,0,1,0,0,8,0.0,0.0,0.0
2023-04-01,Rahmanullah Gurbaz,Kolkata Knight Riders,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,22,16,3,1,0,0,0,0,1,0,0,46,0.0,0.0,0.0
2023-04-01,AD Russell,Kolkata Knight Riders,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,35,18,3,2,0,0,0,0,0,0,0,73,0.0,0.0,0.0
2023-04-01,AS Roy,Kolkata Knight Riders,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,4,5,1,0,0,0,0,0,0,0,0,12,0.0,0.0,0.0
2023-04-01,CV Varun,Kolkata Knight Riders,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,0,0,0,0,1,27,24,9,0,0,0,48,0.0,0.0,0.0
2023-04-01,Mandeep Singh,Kolkata Knight Riders,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,2,4,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0
2023-04-01,UT Yadav,Kolkata Knight Riders,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,0,0,0,0,1,27,24,11,1,0,0,42,0.0,0.0,0.0
2023-04-01,Sikandar Raza,Punjab Kings,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,16,13,1,1,1,26,18,4,3,0,0,63,0.0,0.0,0.0
2023-04-01,NT Ellis,Punjab Kings,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,0,0,0,0,1,28,20,7,0,0,0,44,0.0,0.0,0.0
2023-04-01,Arshdeep Singh,Punjab Kings,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,0,0,0,0,3,19,18,10,0,0,0,95,0.0,0.0,0.0
2023-04-01,M Shahrukh Khan,Punjab Kings,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,11,7,2,0,0,0,0,0,0,0,0,23,0.0,0.0,0.0
2023-04-01,VR Iyer,Kolkata Knight Riders,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,34,27,3,1,0,0,0,0,0,0,0,60,0.0,0.0,0.0
2023-04-01,N Rana,Kolkata Knight Riders,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,24,17,3,1,0,0,0,0,1,0,0,48,0.0,0.0,0.0
2023-04-01,TG Southee,Kolkata Knight Riders,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Unknown,0,0,0,0,2,54,24,7,0,0,0,55,0.0,0.0,0.0
2023-04-02,Ishan Kishan,Mumbai Indians,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,10,13,2,0,0,0,0,0,0,0,0,22,0.0,0.0,0.0
2023-04-02,GJ Maxwell,Royal Challengers Bangalore,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,12,3,0,2,0,16,6,0,0,0,0,28,0.0,0.0,0.0
2023-04-02,KV Sharma,Royal Challengers Bangalore,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,0,0,0,0,2,32,24,7,0,0,0,69,0.0,0.0,0.0
2023-04-02,MG Bracewell,Royal Challengers Bangalore,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,0,0,0,0,1,16,12,6,0,0,0,35,0.0,0.0,0.0
2023-04-02,JP Behrendorff,Mumbai Indians,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,0,0,0,0,0,37,18,6,0,0,0,4,0.0,0.0,0.0
2023-04-02,JC Archer,Mumbai Indians,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,0,0,0,0,0,33,24,10,0,0,0,14,0.0,0.0,0.0
2023-04-02,TH David,Mumbai Indians,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,4,7,0,0,0,0,0,0,1,0,0,8,0.0,0.0,0.0
2023-04-02,V Kohli,Royal Challengers Bangalore,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,82,49,6,5,0,0,0,0,1,0,0,156,0.0,0.0,0.0
2023-04-02,N Wadhera,Mumbai Indians,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,21,13,1,2,0,0,0,0,0,0,0,45,0.0,0.0,0.0
2023-04-02,Tilak Varma,Mumbai Indians,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,84,45,9,4,0,0,0,0,1,0,0,166,0.0,0.0,0.0
2023-04-02,PP Chawla,Mumbai Indians,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,0,0,0,0,0,26,24,11,0,0,0,17,0.0,0.0,0.0
2023-04-02,HR Shokeen,Mumbai Indians,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,5,3,1,0,0,17,6,0,0,0,0,13,0.0,0.0,0.0
2023-04-02,KD Karthik,Royal Challengers Bangalore,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,0,3,0,0,0,0,0,0,1,0,0,2,0.0,0.0,0.0
2023-04-02,Arshad Khan,Mumbai Indians,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,15,9,0,1,1,29,14,6,0,0,0,56,0.0,0.0,0.0
2023-04-02,F du Plessis,Royal Challengers Bangalore,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,73,43,5,6,0,0,0,0,1,0,0,145,0.0,0.0,0.0
2023-04-02,SA Yadav,Mumbai Indians,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,15,16,1,0,0,0,0,0,0,0,0,23,0.0,0.0,0.0
2023-04-02,HV Patel,Royal Challengers Bangalore,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,0,0,0,0,1,43,25,6,1,0,0,35,0.0,0.0,0.0
2023-04-02,RG Sharma,Mumbai Indians,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,1,10,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0
2023-04-02,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,0,0,0,0,1,21,24,16,0,0,0,51,0.0,0.0,0.0
2023-04-02,C Green,Mumbai Indians,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,5,4,1,0,1,30,12,4,0,0,0,36,0.0,0.0,0.0
2023-04-02,Akash Deep,Royal Challengers Bangalore,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,0,0,0,0,1,29,18,7,0,0,0,36,0.0,0.0,0.0
2023-04-02,Shahbaz Ahmed,Royal Challengers Bangalore,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,0,0,0,0,0,0,0,0,1,0,0,4,0.0,0.0,0.0
2023-04-02,AU Rashid,Sunrisers Hyderabad,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,18,12,1,1,0,33,24,6,0,0,0,40,0.0,0.0,0.0
2023-04-02,RJW Topley,Royal Challengers Bangalore,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru",2023,Unknown,0,0,0,0,1,14,12,7,0,0,0,46,0.0,0.0,0.0
2023-04-02,HC Brook,Sunrisers Hyderabad,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,13,21,1,0,0,0,0,0,0,0,0,19,0.0,0.0,0.0
2023-04-02,JC Buttler,Rajasthan Royals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,54,22,7,3,0,0,0,0,1,0,0,118,0.0,0.0,0.0
2023-04-02,Abhishek Sharma,Sunrisers Hyderabad,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,0,3,0,0,0,0,0,0,1,0,0,2,0.0,0.0,0.0
2023-04-02,Umran Malik,Sunrisers Hyderabad,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,19,7,1,2,1,33,18,3,0,0,0,73,0.0,0.0,0.0
2023-04-02,JO Holder,Rajasthan Royals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,0,0,0,0,1,16,18,10,1,0,0,43,0.0,0.0,0.0
2023-04-02,YBK Jaiswal,Rajasthan Royals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,54,37,9,0,0,0,0,0,0,0,0,104,0.0,0.0,0.0
2023-04-02,SO Hetmyer,Rajasthan Royals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,22,16,1,1,0,0,0,0,1,0,0,38,0.0,0.0,0.0
2023-04-02,Abdul Samad,Sunrisers Hyderabad,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,32,31,2,1,0,0,0,0,0,0,0,54,0.0,0.0,0.0
2023-04-02,T Natarajan,Sunrisers Hyderabad,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,0,0,0,0,2,27,18,6,0,0,0,60,0.0,0.0,0.0
2023-04-02,SV Samson,Rajasthan Royals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,55,32,3,4,0,0,0,0,0,1,0,109,0.0,0.0,0.0
2023-04-02,KM Asif,Rajasthan Royals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,0,0,0,0,0,15,18,9,1,0,0,19,0.0,0.0,0.0
2023-04-02,Washington Sundar,Sunrisers Hyderabad,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,1,5,0,0,0,32,18,5,0,0,0,8,0.0,0.0,0.0
2023-04-02,GD Phillips,Sunrisers Hyderabad,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,8,6,0,1,0,0,0,0,0,0,0,18,0.0,0.0,0.0
2023-04-02,B Kumar,Sunrisers Hyderabad,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,6,10,0,0,0,36,18,6,0,0,0,10,0.0,0.0,0.0
2023-04-02,Fazalhaq Farooqi,Sunrisers Hyderabad,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,0,0,0,0,2,42,24,10,1,0,0,70,0.0,0.0,0.0
2023-04-02,R Ashwin,Rajasthan Royals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,1,2,0,0,1,27,24,10,0,0,0,42,0.0,0.0,0.0
2023-04-02,RA Tripathi,Sunrisers Hyderabad,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,0,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0
2023-04-02,TA Boult,Rajasthan Royals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,0,0,0,0,2,21,24,15,0,0,0,93,0.0,0.0,0.0
2023-04-02,YS Chahal,Rajasthan Royals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,0,0,0,0,4,17,24,11,0,0,0,145,0.0,0.0,0.0
2023-04-02,R Parag,Rajasthan Royals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,7,6,1,0,0,0,0,0,0,0,0,15,0.0,0.0,0.0
2023-04-02,D Padikkal,Rajasthan Royals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,2,5,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0
2023-04-02,NA Saini,Rajasthan Royals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,0,0,0,0,0,35,15,2,0,0,0,0,0.0,0.0,0.0
2023-04-02,MA Agarwal,Sunrisers Hyderabad,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Unknown,27,23,3,0,0,0,0,0,1,0,0,47,0.0,0.0,0.0
2023-04-03,DL Chahar,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Unknown,0,0,0,0,0,55,24,6,0,0,0,6,12.0,0.0,0.0
2023-04-03,RS Hangargekar,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Unknown,0,0,0,0,0,24,12,4,0,0,0,8,93.0,0.0,3.0
2023-04-03,MA Wood,Lucknow Super Giants,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Unknown,10,3,1,1,3,55,24,6,2,0,0,103,180.0,0.0,5.0
2023-04-03,S Dube,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Unknown,27,16,1,3,0,0,0,0,0,0,0,61,29.0,19.0,0.0
2023-04-03,DP Conway,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Unknown,47,28,5,2,0,0,0,0,1,0,0,91,5.0,1.0,0.0
2023-04-03,N Pooran,Lucknow Super Giants,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Unknown,32,18,2,3,0,0,0,0,0,1,0,72,76.0,36.0,0.0
2023-04-03,TU Deshpande,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Unknown,0,0,0,0,2,46,27,7,0,0,0,61,27.0,0.0,1.0
